"Row_no" "Date" "Detrended_demand_GWh"
"8488" "1998-03-28" "850"
"8489" "1998-03-29" "850"
"8490" "1998-03-30" "834"
"8491" "1998-03-31" "844"
"8492" "1998-04-01" "858"
"8493" "1998-04-02" "860"
"8494" "1998-04-03" "830"
"8495" "1998-04-04" "832"
"8496" "1998-04-05" "832"
"8497" "1998-04-06" "837"
"8498" "1998-04-07" "841"
"8499" "1998-04-08" "846"
"8500" "1998-04-09" "851"
"8501" "1998-04-10" "856"
"8502" "1998-04-11" "861"
"8503" "1998-04-12" "866"
"8504" "1998-04-13" "870"
"8505" "1998-04-14" "875"
"8506" "1998-04-15" "880"
"8507" "1998-04-16" "885"
"8508" "1998-04-17" "867"
"8509" "1998-04-18" "856"
"8510" "1998-04-19" "856"
"8511" "1998-04-20" "845"
"8512" "1998-04-21" "865"
"8513" "1998-04-22" "845"
"8514" "1998-04-23" "840"
"8515" "1998-04-24" "815"
"8516" "1998-04-25" "808"
"8517" "1998-04-26" "808"
"8518" "1998-04-27" "800"
"8519" "1998-04-28" "813"
"8520" "1998-04-29" "814"
"8521" "1998-04-30" "813"
"8522" "1998-05-01" "812"
"8523" "1998-05-02" "811"
"8524" "1998-05-03" "811"
"8525" "1998-05-04" "810"
"8526" "1998-05-05" "809"
"8527" "1998-05-06" "808"
"8528" "1998-05-07" "807"
"8529" "1998-05-08" "775"
"8530" "1998-05-09" "771"
"8531" "1998-05-10" "771"
"8532" "1998-05-11" "767"
"8533" "1998-05-12" "772"
"8534" "1998-05-13" "769"
"8535" "1998-05-14" "765"
"8536" "1998-05-15" "734"
"8537" "1998-05-16" "727"
"8538" "1998-05-17" "727"
"8539" "1998-05-18" "720"
"8540" "1998-05-19" "735"
"8541" "1998-05-20" "744"
"8542" "1998-05-21" "739"
"8543" "1998-05-22" "735"
"8544" "1998-05-23" "731"
"8545" "1998-05-24" "727"
"8546" "1998-05-25" "723"
"8547" "1998-05-26" "719"
"8548" "1998-05-27" "714"
"8549" "1998-05-28" "710"
"8550" "1998-05-29" "688"
"8551" "1998-05-30" "705"
"8552" "1998-05-31" "705"
"8553" "1998-06-01" "723"
"8554" "1998-06-02" "766"
"8555" "1998-06-03" "763"
"8556" "1998-06-04" "749"
"8557" "1998-06-05" "729"
"8558" "1998-06-06" "735"
"8559" "1998-06-07" "735"
"8560" "1998-06-08" "741"
"8561" "1998-06-09" "750"
"8562" "1998-06-10" "751"
"8563" "1998-06-11" "759"
"8564" "1998-06-12" "730"
"8565" "1998-06-13" "735"
"8566" "1998-06-14" "735"
"8567" "1998-06-15" "740"
"8568" "1998-06-16" "750"
"8569" "1998-06-17" "750"
"8570" "1998-06-18" "759"
"8571" "1998-06-19" "727"
"8572" "1998-06-20" "721"
"8573" "1998-06-21" "720"
"8574" "1998-06-22" "714"
"8575" "1998-06-23" "744"
"8576" "1998-06-24" "740"
"8577" "1998-06-25" "736"
"8578" "1998-06-26" "718"
"8579" "1998-06-27" "719"
"8580" "1998-06-28" "719"
"8581" "1998-06-29" "721"
"8582" "1998-06-30" "738"
"8583" "1998-07-01" "739"
"8584" "1998-07-02" "747"
"8585" "1998-07-03" "717"
"8586" "1998-07-04" "725"
"8587" "1998-07-05" "725"
"8588" "1998-07-06" "732"
"8589" "1998-07-07" "739"
"8590" "1998-07-08" "741"
"8591" "1998-07-09" "745"
"8592" "1998-07-10" "725"
"8593" "1998-07-11" "720"
"8594" "1998-07-12" "720"
"8595" "1998-07-13" "715"
"8596" "1998-07-14" "735"
"8597" "1998-07-15" "739"
"8598" "1998-07-16" "737"
"8599" "1998-07-17" "719"
"8600" "1998-07-18" "725"
"8601" "1998-07-19" "725"
"8602" "1998-07-20" "732"
"8603" "1998-07-21" "732"
"8604" "1998-07-22" "731"
"8605" "1998-07-23" "728"
"8606" "1998-07-24" "689"
"8607" "1998-07-25" "681"
"8608" "1998-07-26" "681"
"8609" "1998-07-27" "674"
"8610" "1998-07-28" "690"
"8611" "1998-07-29" "690"
"8612" "1998-07-30" "683"
"8613" "1998-07-31" "667"
"8614" "1998-08-01" "666"
"8615" "1998-08-02" "666"
"8616" "1998-08-03" "666"
"8617" "1998-08-04" "665"
"8618" "1998-08-05" "669"
"8619" "1998-08-06" "672"
"8620" "1998-08-07" "668"
"8621" "1998-08-08" "687"
"8622" "1998-08-09" "687"
"8623" "1998-08-10" "705"
"8624" "1998-08-11" "729"
"8625" "1998-08-12" "721"
"8626" "1998-08-13" "719"
"8627" "1998-08-14" "712"
"8628" "1998-08-15" "717"
"8629" "1998-08-16" "717"
"8630" "1998-08-17" "722"
"8631" "1998-08-18" "737"
"8632" "1998-08-19" "733"
"8633" "1998-08-20" "737"
"8634" "1998-08-21" "720"
"8635" "1998-08-22" "718"
"8636" "1998-08-23" "719"
"8637" "1998-08-24" "717"
"8638" "1998-08-25" "739"
"8639" "1998-08-26" "754"
"8640" "1998-08-27" "754"
"8641" "1998-08-28" "755"
"8642" "1998-08-29" "755"
"8643" "1998-08-30" "755"
"8644" "1998-08-31" "756"
"8645" "1998-09-01" "756"
"8646" "1998-09-02" "756"
"8647" "1998-09-03" "757"
"8648" "1998-09-04" "738"
"8649" "1998-09-05" "741"
"8650" "1998-09-06" "741"
"8651" "1998-09-07" "744"
"8652" "1998-09-08" "766"
"8653" "1998-09-09" "771"
"8654" "1998-09-10" "763"
"8655" "1998-09-11" "738"
"8656" "1998-09-12" "747"
"8657" "1998-09-13" "748"
"8658" "1998-09-14" "757"
"8659" "1998-09-15" "789"
"8660" "1998-09-16" "784"
"8661" "1998-09-17" "780"
"8662" "1998-09-18" "764"
"8663" "1998-09-19" "755"
"8664" "1998-09-20" "755"
"8665" "1998-09-21" "747"
"8666" "1998-09-22" "768"
"8667" "1998-09-23" "762"
"8668" "1998-09-24" "766"
"8669" "1998-09-25" "753"
"8670" "1998-09-26" "762"
"8671" "1998-09-27" "762"
"8672" "1998-09-28" "772"
"8673" "1998-09-29" "785"
"8674" "1998-09-30" "797"
"8675" "1998-10-01" "790"
"8676" "1998-10-02" "780"
"8677" "1998-10-03" "800"
"8678" "1998-10-04" "801"
"8679" "1998-10-05" "821"
"8680" "1998-10-06" "851"
"8681" "1998-10-07" "847"
"8682" "1998-10-08" "857"
"8683" "1998-10-09" "831"
"8684" "1998-10-10" "822"
"8685" "1998-10-11" "822"
"8686" "1998-10-12" "813"
"8687" "1998-10-13" "852"
"8688" "1998-10-14" "830"
"8689" "1998-10-15" "832"
"8690" "1998-10-16" "837"
"8691" "1998-10-17" "839"
"8692" "1998-10-18" "839"
"8693" "1998-10-19" "842"
"8694" "1998-10-20" "869"
"8695" "1998-10-21" "858"
"8696" "1998-10-22" "858"
"8697" "1998-10-23" "824"
"8698" "1998-10-24" "834"
"8699" "1998-10-25" "834"
"8700" "1998-10-26" "844"
"8701" "1998-10-27" "874"
"8702" "1998-10-28" "859"
"8703" "1998-10-29" "866"
"8704" "1998-10-30" "845"
"8705" "1998-10-31" "874"
"8706" "1998-11-01" "874"
"8707" "1998-11-02" "903"
"8708" "1998-11-03" "918"
"8709" "1998-11-04" "926"
"8710" "1998-11-05" "925"
"8711" "1998-11-06" "887"
"8712" "1998-11-07" "875"
"8713" "1998-11-08" "875"
"8714" "1998-11-09" "863"
"8715" "1998-11-10" "887"
"8716" "1998-11-11" "905"
"8717" "1998-11-12" "910"
"8718" "1998-11-13" "896"
"8719" "1998-11-14" "916"
"8720" "1998-11-15" "916"
"8721" "1998-11-16" "936"
"8722" "1998-11-17" "970"
"8723" "1998-11-18" "976"
"8724" "1998-11-19" "961"
"8725" "1998-11-20" "946"
"8726" "1998-11-21" "950"
"8727" "1998-11-22" "950"
"8728" "1998-11-23" "954"
"8729" "1998-11-24" "973"
"8730" "1998-11-25" "962"
"8731" "1998-11-26" "963"
"8732" "1998-11-27" "927"
"8733" "1998-11-28" "939"
"8734" "1998-11-29" "939"
"8735" "1998-11-30" "952"
"8736" "1998-12-01" "983"
"8737" "1998-12-02" "984"
"8738" "1998-12-03" "1009"
"8739" "1998-12-04" "975"
"8740" "1998-12-05" "990"
"8741" "1998-12-06" "990"
"8742" "1998-12-07" "1004"
"8743" "1998-12-08" "998"
"8744" "1998-12-09" "969"
"8745" "1998-12-10" "965"
"8746" "1998-12-11" "940"
"8747" "1998-12-12" "928"
"8748" "1998-12-13" "928"
"8749" "1998-12-14" "915"
"8750" "1998-12-15" "925"
"8751" "1998-12-16" "931"
"8752" "1998-12-17" "934"
"8753" "1998-12-18" "909"
"8754" "1998-12-19" "935"
"8755" "1998-12-20" "935"
"8756" "1998-12-21" "960"
"8757" "1998-12-22" "957"
"8758" "1998-12-23" "954"
"8759" "1998-12-24" "951"
"8760" "1998-12-25" "947"
"8761" "1998-12-26" "944"
"8762" "1998-12-27" "941"
"8763" "1998-12-28" "938"
"8764" "1998-12-29" "935"
"8765" "1998-12-30" "932"
"8766" "1998-12-31" "928"
"8767" "1999-01-01" "925"
"8768" "1999-01-02" "922"
"8769" "1999-01-03" "919"
"8770" "1999-01-04" "916"
"8771" "1999-01-05" "913"
"8772" "1999-01-06" "914"
"8773" "1999-01-07" "939"
"8774" "1999-01-08" "937"
"8775" "1999-01-09" "964"
"8776" "1999-01-10" "964"
"8777" "1999-01-11" "992"
"8778" "1999-01-12" "1027"
"8779" "1999-01-13" "1010"
"8780" "1999-01-14" "987"
"8781" "1999-01-15" "963"
"8782" "1999-01-16" "966"
"8783" "1999-01-17" "966"
"8784" "1999-01-18" "968"
"8785" "1999-01-19" "963"
"8786" "1999-01-20" "941"
"8787" "1999-01-21" "946"
"8788" "1999-01-22" "958"
"8789" "1999-01-23" "946"
"8790" "1999-01-24" "947"
"8791" "1999-01-25" "935"
"8792" "1999-01-26" "970"
"8793" "1999-01-27" "973"
"8794" "1999-01-28" "952"
"8795" "1999-01-29" "941"
"8796" "1999-01-30" "942"
"8797" "1999-01-31" "942"
"8798" "1999-02-01" "943"
"8799" "1999-02-02" "951"
"8800" "1999-02-03" "951"
"8801" "1999-02-04" "937"
"8802" "1999-02-05" "927"
"8803" "1999-02-06" "956"
"8804" "1999-02-07" "956"
"8805" "1999-02-08" "984"
"8806" "1999-02-09" "1006"
"8807" "1999-02-10" "1007"
"8808" "1999-02-11" "1005"
"8809" "1999-02-12" "969"
"8810" "1999-02-13" "956"
"8811" "1999-02-14" "956"
"8812" "1999-02-15" "944"
"8813" "1999-02-16" "948"
"8814" "1999-02-17" "955"
"8815" "1999-02-18" "936"
"8816" "1999-02-19" "900"
"8817" "1999-02-20" "922"
"8818" "1999-02-21" "922"
"8819" "1999-02-22" "943"
"8820" "1999-02-23" "962"
"8821" "1999-02-24" "964"
"8822" "1999-02-25" "956"
"8823" "1999-02-26" "921"
"8824" "1999-02-27" "916"
"8825" "1999-02-28" "916"
"8826" "1999-03-01" "911"
"8827" "1999-03-02" "923"
"8828" "1999-03-03" "924"
"8829" "1999-03-04" "933"
"8830" "1999-03-05" "939"
"8831" "1999-03-06" "945"
"8832" "1999-03-07" "946"
"8833" "1999-03-08" "952"
"8834" "1999-03-09" "966"
"8835" "1999-03-10" "954"
"8836" "1999-03-11" "963"
"8837" "1999-03-12" "912"
"8838" "1999-03-13" "891"
"8839" "1999-03-14" "891"
"8840" "1999-03-15" "869"
"8841" "1999-03-16" "881"
"8842" "1999-03-17" "863"
"8843" "1999-03-18" "865"
"8844" "1999-03-19" "863"
"8845" "1999-03-20" "875"
"8846" "1999-03-21" "875"
"8847" "1999-03-22" "886"
"8848" "1999-03-23" "888"
"8849" "1999-03-24" "888"
"8850" "1999-03-25" "896"
"8851" "1999-03-26" "864"
"8852" "1999-03-27" "859"
"8853" "1999-03-28" "859"
"8854" "1999-03-29" "854"
"8855" "1999-03-30" "849"
"8856" "1999-03-31" "845"
"8857" "1999-04-01" "830"
"8858" "1999-04-02" "825"
"8859" "1999-04-03" "820"
"8860" "1999-04-04" "815"
"8861" "1999-04-05" "810"
"8862" "1999-04-06" "805"
"8863" "1999-04-07" "800"
"8864" "1999-04-08" "795"
"8865" "1999-04-09" "768"
"8866" "1999-04-10" "786"
"8867" "1999-04-11" "786"
"8868" "1999-04-12" "804"
"8869" "1999-04-13" "854"
"8870" "1999-04-14" "868"
"8871" "1999-04-15" "872"
"8872" "1999-04-16" "848"
"8873" "1999-04-17" "848"
"8874" "1999-04-18" "848"
"8875" "1999-04-19" "848"
"8876" "1999-04-20" "892"
"8877" "1999-04-21" "854"
"8878" "1999-04-22" "837"
"8879" "1999-04-23" "831"
"8880" "1999-04-24" "820"
"8881" "1999-04-25" "820"
"8882" "1999-04-26" "810"
"8883" "1999-04-27" "806"
"8884" "1999-04-28" "791"
"8885" "1999-04-29" "788"
"8886" "1999-04-30" "785"
"8887" "1999-05-01" "782"
"8888" "1999-05-02" "779"
"8889" "1999-05-03" "776"
"8890" "1999-05-04" "773"
"8891" "1999-05-05" "770"
"8892" "1999-05-06" "767"
"8893" "1999-05-07" "757"
"8894" "1999-05-08" "753"
"8895" "1999-05-09" "753"
"8896" "1999-05-10" "748"
"8897" "1999-05-11" "764"
"8898" "1999-05-12" "761"
"8899" "1999-05-13" "766"
"8900" "1999-05-14" "746"
"8901" "1999-05-15" "744"
"8902" "1999-05-16" "744"
"8903" "1999-05-17" "742"
"8904" "1999-05-18" "774"
"8905" "1999-05-19" "759"
"8906" "1999-05-20" "753"
"8907" "1999-05-21" "732"
"8908" "1999-05-22" "737"
"8909" "1999-05-23" "737"
"8910" "1999-05-24" "741"
"8911" "1999-05-25" "743"
"8912" "1999-05-26" "746"
"8913" "1999-05-27" "741"
"8914" "1999-05-28" "736"
"8915" "1999-05-29" "731"
"8916" "1999-05-30" "726"
"8917" "1999-05-31" "721"
"8918" "1999-06-01" "715"
"8919" "1999-06-02" "710"
"8920" "1999-06-03" "705"
"8921" "1999-06-04" "684"
"8922" "1999-06-05" "706"
"8923" "1999-06-06" "706"
"8924" "1999-06-07" "727"
"8925" "1999-06-08" "741"
"8926" "1999-06-09" "734"
"8927" "1999-06-10" "738"
"8928" "1999-06-11" "722"
"8929" "1999-06-12" "719"
"8930" "1999-06-13" "719"
"8931" "1999-06-14" "716"
"8932" "1999-06-15" "731"
"8933" "1999-06-16" "730"
"8934" "1999-06-17" "728"
"8935" "1999-06-18" "702"
"8936" "1999-06-19" "701"
"8937" "1999-06-20" "701"
"8938" "1999-06-21" "700"
"8939" "1999-06-22" "723"
"8940" "1999-06-23" "729"
"8941" "1999-06-24" "723"
"8942" "1999-06-25" "699"
"8943" "1999-06-26" "703"
"8944" "1999-06-27" "703"
"8945" "1999-06-28" "707"
"8946" "1999-06-29" "735"
"8947" "1999-06-30" "723"
"8948" "1999-07-01" "737"
"8949" "1999-07-02" "720"
"8950" "1999-07-03" "716"
"8951" "1999-07-04" "716"
"8952" "1999-07-05" "712"
"8953" "1999-07-06" "733"
"8954" "1999-07-07" "734"
"8955" "1999-07-08" "739"
"8956" "1999-07-09" "723"
"8957" "1999-07-10" "718"
"8958" "1999-07-11" "718"
"8959" "1999-07-12" "713"
"8960" "1999-07-13" "733"
"8961" "1999-07-14" "717"
"8962" "1999-07-15" "716"
"8963" "1999-07-16" "705"
"8964" "1999-07-17" "713"
"8965" "1999-07-18" "713"
"8966" "1999-07-19" "721"
"8967" "1999-07-20" "732"
"8968" "1999-07-21" "716"
"8969" "1999-07-22" "721"
"8970" "1999-07-23" "689"
"8971" "1999-07-24" "679"
"8972" "1999-07-25" "679"
"8973" "1999-07-26" "669"
"8974" "1999-07-27" "674"
"8975" "1999-07-28" "679"
"8976" "1999-07-29" "682"
"8977" "1999-07-30" "666"
"8978" "1999-07-31" "667"
"8979" "1999-08-01" "667"
"8980" "1999-08-02" "669"
"8981" "1999-08-03" "683"
"8982" "1999-08-04" "683"
"8983" "1999-08-05" "687"
"8984" "1999-08-06" "675"
"8985" "1999-08-07" "686"
"8986" "1999-08-08" "686"
"8987" "1999-08-09" "696"
"8988" "1999-08-10" "704"
"8989" "1999-08-11" "695"
"8990" "1999-08-12" "704"
"8991" "1999-08-13" "696"
"8992" "1999-08-14" "699"
"8993" "1999-08-15" "699"
"8994" "1999-08-16" "702"
"8995" "1999-08-17" "730"
"8996" "1999-08-18" "731"
"8997" "1999-08-19" "734"
"8998" "1999-08-20" "708"
"8999" "1999-08-21" "708"
"9000" "1999-08-22" "708"
"9001" "1999-08-23" "708"
"9002" "1999-08-24" "737"
"9003" "1999-08-25" "752"
"9004" "1999-08-26" "752"
"9005" "1999-08-27" "752"
"9006" "1999-08-28" "753"
"9007" "1999-08-29" "753"
"9008" "1999-08-30" "753"
"9009" "1999-08-31" "753"
"9010" "1999-09-01" "753"
"9011" "1999-09-02" "753"
"9012" "1999-09-03" "738"
"9013" "1999-09-04" "739"
"9014" "1999-09-05" "739"
"9015" "1999-09-06" "740"
"9016" "1999-09-07" "755"
"9017" "1999-09-08" "755"
"9018" "1999-09-09" "744"
"9019" "1999-09-10" "731"
"9020" "1999-09-11" "730"
"9021" "1999-09-12" "730"
"9022" "1999-09-13" "729"
"9023" "1999-09-14" "754"
"9024" "1999-09-15" "762"
"9025" "1999-09-16" "765"
"9026" "1999-09-17" "738"
"9027" "1999-09-18" "748"
"9028" "1999-09-19" "748"
"9029" "1999-09-20" "759"
"9030" "1999-09-21" "762"
"9031" "1999-09-22" "773"
"9032" "1999-09-23" "775"
"9033" "1999-09-24" "762"
"9034" "1999-09-25" "763"
"9035" "1999-09-26" "763"
"9036" "1999-09-27" "765"
"9037" "1999-09-28" "784"
"9038" "1999-09-29" "789"
"9039" "1999-09-30" "789"
"9040" "1999-10-01" "784"
"9041" "1999-10-02" "786"
"9042" "1999-10-03" "786"
"9043" "1999-10-04" "789"
"9044" "1999-10-05" "821"
"9045" "1999-10-06" "828"
"9046" "1999-10-07" "838"
"9047" "1999-10-08" "810"
"9048" "1999-10-09" "800"
"9049" "1999-10-10" "800"
"9050" "1999-10-11" "791"
"9051" "1999-10-12" "821"
"9052" "1999-10-13" "826"
"9053" "1999-10-14" "833"
"9054" "1999-10-15" "808"
"9055" "1999-10-16" "815"
"9056" "1999-10-17" "815"
"9057" "1999-10-18" "823"
"9058" "1999-10-19" "853"
"9059" "1999-10-20" "879"
"9060" "1999-10-21" "895"
"9061" "1999-10-22" "847"
"9062" "1999-10-23" "835"
"9063" "1999-10-24" "835"
"9064" "1999-10-25" "824"
"9065" "1999-10-26" "837"
"9066" "1999-10-27" "835"
"9067" "1999-10-28" "840"
"9068" "1999-10-29" "829"
"9069" "1999-10-30" "839"
"9070" "1999-10-31" "839"
"9071" "1999-11-01" "849"
"9072" "1999-11-02" "856"
"9073" "1999-11-03" "865"
"9074" "1999-11-04" "868"
"9075" "1999-11-05" "867"
"9076" "1999-11-06" "871"
"9077" "1999-11-07" "871"
"9078" "1999-11-08" "875"
"9079" "1999-11-09" "883"
"9080" "1999-11-10" "906"
"9081" "1999-11-11" "907"
"9082" "1999-11-12" "884"
"9083" "1999-11-13" "890"
"9084" "1999-11-14" "890"
"9085" "1999-11-15" "896"
"9086" "1999-11-16" "920"
"9087" "1999-11-17" "940"
"9088" "1999-11-18" "954"
"9089" "1999-11-19" "943"
"9090" "1999-11-20" "945"
"9091" "1999-11-21" "946"
"9092" "1999-11-22" "948"
"9093" "1999-11-23" "945"
"9094" "1999-11-24" "929"
"9095" "1999-11-25" "918"
"9096" "1999-11-26" "902"
"9097" "1999-11-27" "910"
"9098" "1999-11-28" "910"
"9099" "1999-11-29" "917"
"9100" "1999-11-30" "947"
"9101" "1999-12-01" "927"
"9102" "1999-12-02" "940"
"9103" "1999-12-03" "930"
"9104" "1999-12-04" "937"
"9105" "1999-12-05" "937"
"9106" "1999-12-06" "943"
"9107" "1999-12-07" "947"
"9108" "1999-12-08" "969"
"9109" "1999-12-09" "964"
"9110" "1999-12-10" "947"
"9111" "1999-12-11" "965"
"9112" "1999-12-12" "965"
"9113" "1999-12-13" "982"
"9114" "1999-12-14" "1008"
"9115" "1999-12-15" "1025"
"9116" "1999-12-16" "1014"
"9117" "1999-12-17" "977"
"9118" "1999-12-18" "1008"
"9119" "1999-12-19" "1008"
"9120" "1999-12-20" "1038"
"9121" "1999-12-21" "1045"
"9122" "1999-12-22" "983"
"9123" "1999-12-23" "889"
"9124" "1999-12-24" "892"
"9125" "1999-12-25" "895"
"9126" "1999-12-26" "898"
"9127" "1999-12-27" "901"
"9128" "1999-12-28" "903"
"9129" "1999-12-29" "906"
"9130" "1999-12-30" "909"
"9131" "1999-12-31" "912"
"9132" "2000-01-01" "915"
"9133" "2000-01-02" "918"
"9134" "2000-01-03" "920"
"9135" "2000-01-04" "923"
"9136" "2000-01-05" "926"
"9137" "2000-01-06" "929"
"9138" "2000-01-07" "932"
"9139" "2000-01-08" "958"
"9140" "2000-01-09" "958"
"9141" "2000-01-10" "984"
"9142" "2000-01-11" "982"
"9143" "2000-01-12" "979"
"9144" "2000-01-13" "989"
"9145" "2000-01-14" "984"
"9146" "2000-01-15" "983"
"9147" "2000-01-16" "983"
"9148" "2000-01-17" "981"
"9149" "2000-01-18" "999"
"9150" "2000-01-19" "986"
"9151" "2000-01-20" "1005"
"9152" "2000-01-21" "966"
"9153" "2000-01-22" "975"
"9154" "2000-01-23" "975"
"9155" "2000-01-24" "984"
"9156" "2000-01-25" "1004"
"9157" "2000-01-26" "1005"
"9158" "2000-01-27" "1009"
"9159" "2000-01-28" "986"
"9160" "2000-01-29" "957"
"9161" "2000-01-30" "957"
"9162" "2000-01-31" "927"
"9163" "2000-02-01" "948"
"9164" "2000-02-02" "941"
"9165" "2000-02-03" "954"
"9166" "2000-02-04" "932"
"9167" "2000-02-05" "939"
"9168" "2000-02-06" "939"
"9169" "2000-02-07" "947"
"9170" "2000-02-08" "948"
"9171" "2000-02-09" "952"
"9172" "2000-02-10" "959"
"9173" "2000-02-11" "931"
"9174" "2000-02-12" "942"
"9175" "2000-02-13" "942"
"9176" "2000-02-14" "953"
"9177" "2000-02-15" "955"
"9178" "2000-02-16" "974"
"9179" "2000-02-17" "971"
"9180" "2000-02-18" "928"
"9181" "2000-02-19" "929"
"9182" "2000-02-20" "929"
"9183" "2000-02-21" "930"
"9184" "2000-02-22" "955"
"9185" "2000-02-23" "941"
"9186" "2000-02-24" "924"
"9187" "2000-02-25" "902"
"9188" "2000-02-26" "907"
"9189" "2000-02-27" "907"
"9190" "2000-02-28" "912"
"9192" "2000-03-01" "939"
"9193" "2000-03-02" "966"
"9194" "2000-03-03" "915"
"9195" "2000-03-04" "917"
"9196" "2000-03-05" "917"
"9197" "2000-03-06" "920"
"9198" "2000-03-07" "915"
"9199" "2000-03-08" "911"
"9200" "2000-03-09" "889"
"9201" "2000-03-10" "868"
"9202" "2000-03-11" "867"
"9203" "2000-03-12" "867"
"9204" "2000-03-13" "865"
"9205" "2000-03-14" "882"
"9206" "2000-03-15" "892"
"9207" "2000-03-16" "894"
"9208" "2000-03-17" "873"
"9209" "2000-03-18" "872"
"9210" "2000-03-19" "872"
"9211" "2000-03-20" "870"
"9212" "2000-03-21" "867"
"9213" "2000-03-22" "871"
"9214" "2000-03-23" "894"
"9215" "2000-03-24" "856"
"9216" "2000-03-25" "871"
"9217" "2000-03-26" "871"
"9218" "2000-03-27" "886"
"9219" "2000-03-28" "923"
"9220" "2000-03-29" "945"
"9221" "2000-03-30" "923"
"9222" "2000-03-31" "883"
"9223" "2000-04-01" "890"
"9224" "2000-04-02" "890"
"9225" "2000-04-03" "909"
"9226" "2000-04-04" "950"
"9227" "2000-04-05" "928"
"9228" "2000-04-06" "895"
"9229" "2000-04-07" "852"
"9230" "2000-04-08" "843"
"9231" "2000-04-09" "843"
"9232" "2000-04-10" "833"
"9233" "2000-04-11" "884"
"9234" "2000-04-12" "908"
"9235" "2000-04-13" "902"
"9236" "2000-04-14" "870"
"9237" "2000-04-15" "869"
"9238" "2000-04-16" "869"
"9239" "2000-04-17" "866"
"9240" "2000-04-18" "862"
"9241" "2000-04-19" "859"
"9242" "2000-04-20" "856"
"9243" "2000-04-21" "853"
"9244" "2000-04-22" "850"
"9245" "2000-04-23" "846"
"9246" "2000-04-24" "843"
"9247" "2000-04-25" "840"
"9248" "2000-04-26" "837"
"9249" "2000-04-27" "834"
"9250" "2000-04-28" "830"
"9251" "2000-04-29" "827"
"9252" "2000-04-30" "824"
"9253" "2000-05-01" "821"
"9254" "2000-05-02" "817"
"9255" "2000-05-03" "814"
"9256" "2000-05-04" "811"
"9257" "2000-05-05" "779"
"9258" "2000-05-06" "763"
"9259" "2000-05-07" "763"
"9260" "2000-05-08" "748"
"9261" "2000-05-09" "763"
"9262" "2000-05-10" "764"
"9263" "2000-05-11" "764"
"9264" "2000-05-12" "744"
"9265" "2000-05-13" "740"
"9266" "2000-05-14" "740"
"9267" "2000-05-15" "736"
"9268" "2000-05-16" "748"
"9269" "2000-05-17" "750"
"9270" "2000-05-18" "758"
"9271" "2000-05-19" "745"
"9272" "2000-05-20" "743"
"9273" "2000-05-21" "743"
"9274" "2000-05-22" "740"
"9275" "2000-05-23" "775"
"9276" "2000-05-24" "765"
"9277" "2000-05-25" "759"
"9278" "2000-05-26" "753"
"9279" "2000-05-27" "747"
"9280" "2000-05-28" "741"
"9281" "2000-05-29" "735"
"9282" "2000-05-30" "729"
"9283" "2000-05-31" "723"
"9284" "2000-06-01" "717"
"9285" "2000-06-02" "705"
"9286" "2000-06-03" "716"
"9287" "2000-06-04" "716"
"9288" "2000-06-05" "728"
"9289" "2000-06-06" "743"
"9290" "2000-06-07" "735"
"9291" "2000-06-08" "740"
"9292" "2000-06-09" "735"
"9293" "2000-06-10" "727"
"9294" "2000-06-11" "726"
"9295" "2000-06-12" "718"
"9296" "2000-06-13" "734"
"9297" "2000-06-14" "747"
"9298" "2000-06-15" "740"
"9299" "2000-06-16" "714"
"9300" "2000-06-17" "722"
"9301" "2000-06-18" "722"
"9302" "2000-06-19" "730"
"9303" "2000-06-20" "747"
"9304" "2000-06-21" "729"
"9305" "2000-06-22" "727"
"9306" "2000-06-23" "709"
"9307" "2000-06-24" "707"
"9308" "2000-06-25" "707"
"9309" "2000-06-26" "705"
"9310" "2000-06-27" "723"
"9311" "2000-06-28" "727"
"9312" "2000-06-29" "730"
"9313" "2000-06-30" "712"
"9314" "2000-07-01" "716"
"9315" "2000-07-02" "716"
"9316" "2000-07-03" "721"
"9317" "2000-07-04" "743"
"9318" "2000-07-05" "736"
"9319" "2000-07-06" "737"
"9320" "2000-07-07" "709"
"9321" "2000-07-08" "718"
"9322" "2000-07-09" "718"
"9323" "2000-07-10" "727"
"9324" "2000-07-11" "730"
"9325" "2000-07-12" "733"
"9326" "2000-07-13" "740"
"9327" "2000-07-14" "712"
"9328" "2000-07-15" "708"
"9329" "2000-07-16" "708"
"9330" "2000-07-17" "704"
"9331" "2000-07-18" "723"
"9332" "2000-07-19" "724"
"9333" "2000-07-20" "730"
"9334" "2000-07-21" "701"
"9335" "2000-07-22" "689"
"9336" "2000-07-23" "689"
"9337" "2000-07-24" "678"
"9338" "2000-07-25" "687"
"9339" "2000-07-26" "687"
"9340" "2000-07-27" "691"
"9341" "2000-07-28" "668"
"9342" "2000-07-29" "668"
"9343" "2000-07-30" "668"
"9344" "2000-07-31" "669"
"9345" "2000-08-01" "671"
"9346" "2000-08-02" "671"
"9347" "2000-08-03" "674"
